Region,By Housing Type,Date,Price_Index
Chungcheongnam-do,Row Houses,2008-07-01,94.8
Chungcheongnam-do,Row Houses,2008-08-01,96.2
Chungcheongnam-do,Row Houses,2008-09-01,96.6
Chungcheongnam-do,Row Houses,2008-10-01,96.6
Chungcheongnam-do,Row Houses,2008-11-01,96.5
Chungcheongnam-do,Row Houses,2008-12-01,96.9
Chungcheongnam-do,Row Houses,2009-01-01,97.0
Chungcheongnam-do,Row Houses,2009-02-01,97.0
Chungcheongnam-do,Row Houses,2009-03-01,97.0
Chungcheongnam-do,Row Houses,2009-04-01,97.4
Chungcheongnam-do,Row Houses,2009-05-01,97.4
Chungcheongnam-do,Row Houses,2009-06-01,97.4
Chungcheongnam-do,Row Houses,2009-07-01,97.4
Chungcheongnam-do,Row Houses,2009-08-01,97.4
Chungcheongnam-do,Row Houses,2009-09-01,98.1
Chungcheongnam-do,Row Houses,2009-10-01,98.3
Chungcheongnam-do,Row Houses,2009-11-01,98.3
Chungcheongnam-do,Row Houses,2009-12-01,98.3
Chungcheongnam-do,Row Houses,2010-01-01,98.3
Chungcheongnam-do,Row Houses,2010-02-01,98.3
Chungcheongnam-do,Row Houses,2010-03-01,98.3
Chungcheongnam-do,Row Houses,2010-04-01,98.7
Chungcheongnam-do,Row Houses,2010-05-01,99.0
Chungcheongnam-do,Row Houses,2010-06-01,99.2
Chungcheongnam-do,Row Houses,2010-07-01,99.2
Chungcheongnam-do,Row Houses,2010-08-01,99.2
Chungcheongnam-do,Row Houses,2010-09-01,99.4
Chungcheongnam-do,Row Houses,2010-10-01,99.4
Chungcheongnam-do,Row Houses,2010-11-01,100.0
Chungcheongnam-do,Row Houses,2010-12-01,100.0
Chungcheongnam-do,Row Houses,2011-01-01,100.0
Chungcheongnam-do,Row Houses,2011-02-01,100.0
Chungcheongnam-do,Row Houses,2011-03-01,100.2
Chungcheongnam-do,Row Houses,2011-04-01,100.3
Chungcheongnam-do,Row Houses,2011-05-01,100.5
Chungcheongnam-do,Row Houses,2011-06-01,100.0
Chungcheongnam-do,Row Houses,2011-07-01,100.2
Chungcheongnam-do,Row Houses,2011-08-01,100.2
Chungcheongnam-do,Row Houses,2011-09-01,101.4
Chungcheongnam-do,Row Houses,2011-10-01,101.7
Chungcheongnam-do,Row Houses,2011-11-01,101.7
Chungcheongnam-do,Row Houses,2011-12-01,101.7
Chungcheongnam-do,Row Houses,2012-01-01,101.7
Chungcheongnam-do,Row Houses,2012-02-01,101.9
Chungcheongnam-do,Row Houses,2012-03-01,102.2
Chungcheongnam-do,Row Houses,2012-04-01,102.5
Chungcheongnam-do,Row Houses,2012-05-01,102.7
Chungcheongnam-do,Row Houses,2012-06-01,103.6
Chungcheongnam-do,Row Houses,2012-07-01,104.0
Chungcheongnam-do,Row Houses,2012-08-01,104.8
Chungcheongnam-do,Row Houses,2012-09-01,105.6
Chungcheongnam-do,Row Houses,2012-10-01,106.2
Chungcheongnam-do,Row Houses,2012-11-01,106.7
Chungcheongnam-do,Row Houses,2012-12-01,107.2
Chungcheongnam-do,Total,2003-09-01,94.4
Chungcheongnam-do,Total,2003-10-01,94.5
Chungcheongnam-do,Total,2003-11-01,94.6
Chungcheongnam-do,Total,2003-12-01,93.0
Chungcheongnam-do,Total,2004-01-01,92.6
Chungcheongnam-do,Total,2004-02-01,93.1
Chungcheongnam-do,Total,2004-03-01,93.4
Chungcheongnam-do,Total,2004-04-01,94.0
Chungcheongnam-do,Total,2004-05-01,94.3
Chungcheongnam-do,Total,2004-06-01,94.2
Chungcheongnam-do,Total,2004-07-01,94.3
Chungcheongnam-do,Total,2004-08-01,93.7
Chungcheongnam-do,Total,2004-09-01,93.8
Chungcheongnam-do,Total,2004-10-01,93.4
Chungcheongnam-do,Total,2004-11-01,92.5
Chungcheongnam-do,Total,2004-12-01,92.2
Chungcheongnam-do,Total,2005-01-01,92.1
Chungcheongnam-do,Total,2005-02-01,92.7
Chungcheongnam-do,Total,2005-03-01,93.4
Chungcheongnam-do,Total,2005-04-01,94.4
Chungcheongnam-do,Total,2005-05-01,94.6
Chungcheongnam-do,Total,2005-06-01,94.8
Chungcheongnam-do,Total,2005-07-01,95.2
Chungcheongnam-do,Total,2005-08-01,95.5
Chungcheongnam-do,Total,2005-09-01,95.5
Chungcheongnam-do,Total,2005-10-01,95.3
Chungcheongnam-do,Total,2005-11-01,94.7
Chungcheongnam-do,Total,2005-12-01,94.7
Chungcheongnam-do,Total,2006-01-01,94.6
Chungcheongnam-do,Total,2006-02-01,94.8
Chungcheongnam-do,Total,2006-03-01,95.2
Chungcheongnam-do,Total,2006-04-01,95.4
Chungcheongnam-do,Total,2006-05-01,95.6
Chungcheongnam-do,Total,2006-06-01,95.1
Chungcheongnam-do,Total,2006-07-01,95.0
Chungcheongnam-do,Total,2006-08-01,94.7
Chungcheongnam-do,Total,2006-09-01,94.5
Chungcheongnam-do,Total,2006-10-01,94.5
Chungcheongnam-do,Total,2006-11-01,94.5
Chungcheongnam-do,Total,2006-12-01,94.5
Chungcheongnam-do,Total,2007-01-01,94.6
Chungcheongnam-do,Total,2007-02-01,94.8
Chungcheongnam-do,Total,2007-03-01,94.8
Chungcheongnam-do,Total,2007-04-01,94.9
Chungcheongnam-do,Total,2007-05-01,95.0
Chungcheongnam-do,Total,2007-06-01,95.0
Chungcheongnam-do,Total,2007-07-01,94.9
Chungcheongnam-do,Total,2007-08-01,95.1
Chungcheongnam-do,Total,2007-09-01,95.5
Chungcheongnam-do,Total,2007-10-01,95.5
Chungcheongnam-do,Total,2007-11-01,95.3
Chungcheongnam-do,Total,2007-12-01,95.3
Chungcheongnam-do,Total,2008-01-01,95.1
Chungcheongnam-do,Total,2008-02-01,95.0
Chungcheongnam-do,Total,2008-03-01,95.0
Chungcheongnam-do,Total,2008-04-01,94.9
Chungcheongnam-do,Total,2008-05-01,95.0
Chungcheongnam-do,Total,2008-06-01,95.2
Chungcheongnam-do,Total,2008-07-01,95.5
Chungcheongnam-do,Total,2008-08-01,95.7
Chungcheongnam-do,Total,2008-09-01,96.5
Chungcheongnam-do,Total,2008-10-01,96.6
Chungcheongnam-do,Total,2008-11-01,96.6
Chungcheongnam-do,Total,2008-12-01,96.4
Chungcheongnam-do,Total,2009-01-01,96.0
Chungcheongnam-do,Total,2009-02-01,95.8
Chungcheongnam-do,Total,2009-03-01,95.7
Chungcheongnam-do,Total,2009-04-01,95.6
Chungcheongnam-do,Total,2009-05-01,95.5
Chungcheongnam-do,Total,2009-06-01,95.5
Chungcheongnam-do,Total,2009-07-01,95.4
Chungcheongnam-do,Total,2009-08-01,95.4
Chungcheongnam-do,Total,2009-09-01,95.7
Chungcheongnam-do,Total,2009-10-01,96.2
Chungcheongnam-do,Total,2009-11-01,96.3
Chungcheongnam-do,Total,2009-12-01,96.3
Chungcheongnam-do,Total,2010-01-01,96.3
Chungcheongnam-do,Total,2010-02-01,96.4
Chungcheongnam-do,Total,2010-03-01,96.6
Chungcheongnam-do,Total,2010-04-01,96.4
Chungcheongnam-do,Total,2010-05-01,96.5
Chungcheongnam-do,Total,2010-06-01,96.5
Chungcheongnam-do,Total,2010-07-01,96.5
Chungcheongnam-do,Total,2010-08-01,96.3
Chungcheongnam-do,Total,2010-09-01,96.4
Chungcheongnam-do,Total,2010-10-01,96.4
Chungcheongnam-do,Total,2010-11-01,96.6
Chungcheongnam-do,Total,2010-12-01,96.7
Chungcheongnam-do,Total,2011-01-01,96.8
Chungcheongnam-do,Total,2011-02-01,97.1
Chungcheongnam-do,Total,2011-03-01,97.8
Chungcheongnam-do,Total,2011-04-01,98.8
Chungcheongnam-do,Total,2011-05-01,99.5
Chungcheongnam-do,Total,2011-06-01,100.0
Chungcheongnam-do,Total,2011-07-01,100.7
Chungcheongnam-do,Total,2011-08-01,101.6
Chungcheongnam-do,Total,2011-09-01,102.5
Chungcheongnam-do,Total,2011-10-01,103.4
Chungcheongnam-do,Total,2011-11-01,104.4
Chungcheongnam-do,Total,2011-12-01,104.8
Chungcheongnam-do,Total,2012-01-01,105.3
Chungcheongnam-do,Total,2012-02-01,105.7
Chungcheongnam-do,Total,2012-03-01,106.4
Chungcheongnam-do,Total,2012-04-01,107.5
Chungcheongnam-do,Total,2012-05-01,108.0
Chungcheongnam-do,Total,2012-06-01,108.6
Chungcheongnam-do,Total,2012-07-01,109.3
Chungcheongnam-do,Total,2012-08-01,109.7
Chungcheongnam-do,Total,2012-09-01,110.3
Chungcheongnam-do,Total,2012-10-01,110.8
Chungcheongnam-do,Total,2012-11-01,111.6
Chungcheongnam-do,Total,2012-12-01,111.9
Chungcheongnam-do,single,2003-09-01,102.9
Chungcheongnam-do,single,2003-10-01,102.7
Chungcheongnam-do,single,2003-11-01,102.8
Chungcheongnam-do,single,2003-12-01,99.8
Chungcheongnam-do,single,2004-01-01,98.8
Chungcheongnam-do,single,2004-02-01,98.3
Chungcheongnam-do,single,2004-03-01,98.4
Chungcheongnam-do,single,2004-04-01,98.7
Chungcheongnam-do,single,2004-05-01,99.2
Chungcheongnam-do,single,2004-06-01,99.6
Chungcheongnam-do,single,2004-07-01,99.8
Chungcheongnam-do,single,2004-08-01,99.8
Chungcheongnam-do,single,2004-09-01,99.8
Chungcheongnam-do,single,2004-10-01,99.1
Chungcheongnam-do,single,2004-11-01,98.4
Chungcheongnam-do,single,2004-12-01,98.2
Chungcheongnam-do,single,2005-01-01,97.9
Chungcheongnam-do,single,2005-02-01,98.0
Chungcheongnam-do,single,2005-03-01,98.2
Chungcheongnam-do,single,2005-04-01,99.0
Chungcheongnam-do,single,2005-05-01,99.2
Chungcheongnam-do,single,2005-06-01,99.3
Chungcheongnam-do,single,2005-07-01,99.9
Chungcheongnam-do,single,2005-08-01,100.2
Chungcheongnam-do,single,2005-09-01,100.2
Chungcheongnam-do,single,2005-10-01,99.6
Chungcheongnam-do,single,2005-11-01,98.9
Chungcheongnam-do,single,2005-12-01,98.9
Chungcheongnam-do,single,2006-01-01,98.9
Chungcheongnam-do,single,2006-02-01,98.9
Chungcheongnam-do,single,2006-03-01,99.5
Chungcheongnam-do,single,2006-04-01,100.0
Chungcheongnam-do,single,2006-05-01,100.2
Chungcheongnam-do,single,2006-06-01,99.4
Chungcheongnam-do,single,2006-07-01,99.3
Chungcheongnam-do,single,2006-08-01,98.8
Chungcheongnam-do,single,2006-09-01,98.6
Chungcheongnam-do,single,2006-10-01,98.6
Chungcheongnam-do,single,2006-11-01,98.8
Chungcheongnam-do,single,2006-12-01,98.8
Chungcheongnam-do,single,2007-01-01,99.0
Chungcheongnam-do,single,2007-02-01,99.7
Chungcheongnam-do,single,2007-03-01,99.7
Chungcheongnam-do,single,2007-04-01,100.2
Chungcheongnam-do,single,2007-05-01,100.5
Chungcheongnam-do,single,2007-06-01,100.5
Chungcheongnam-do,single,2007-07-01,100.5
Chungcheongnam-do,single,2007-08-01,101.0
Chungcheongnam-do,single,2007-09-01,101.8
Chungcheongnam-do,single,2007-10-01,101.8
Chungcheongnam-do,single,2007-11-01,101.5
Chungcheongnam-do,single,2007-12-01,101.5
Chungcheongnam-do,single,2008-01-01,101.4
Chungcheongnam-do,single,2008-02-01,101.1
Chungcheongnam-do,single,2008-03-01,101.1
Chungcheongnam-do,single,2008-04-01,101.1
Chungcheongnam-do,single,2008-05-01,101.1
Chungcheongnam-do,single,2008-06-01,100.9
Chungcheongnam-do,single,2008-07-01,100.7
Chungcheongnam-do,single,2008-08-01,100.5
Chungcheongnam-do,single,2008-09-01,100.7
Chungcheongnam-do,single,2008-10-01,100.7
Chungcheongnam-do,single,2008-11-01,100.5
Chungcheongnam-do,single,2008-12-01,100.3
Chungcheongnam-do,single,2009-01-01,100.0
Chungcheongnam-do,single,2009-02-01,100.0
Chungcheongnam-do,single,2009-03-01,99.8
Chungcheongnam-do,single,2009-04-01,99.9
Chungcheongnam-do,single,2009-05-01,99.5
Chungcheongnam-do,single,2009-06-01,99.5
Chungcheongnam-do,single,2009-07-01,99.5
Chungcheongnam-do,single,2009-08-01,99.1
Chungcheongnam-do,single,2009-09-01,99.4
Chungcheongnam-do,single,2009-10-01,100.0
Chungcheongnam-do,single,2009-11-01,100.0
Chungcheongnam-do,single,2009-12-01,100.0
Chungcheongnam-do,single,2010-01-01,100.0
Chungcheongnam-do,single,2010-02-01,100.0
Chungcheongnam-do,single,2010-03-01,100.0
Chungcheongnam-do,single,2010-04-01,99.5
Chungcheongnam-do,single,2010-05-01,99.5
Chungcheongnam-do,single,2010-06-01,99.5
Chungcheongnam-do,single,2010-07-01,99.5
Chungcheongnam-do,single,2010-08-01,98.9
Chungcheongnam-do,single,2010-09-01,98.9
Chungcheongnam-do,single,2010-10-01,98.9
Chungcheongnam-do,single,2010-11-01,98.9
Chungcheongnam-do,single,2010-12-01,98.9
Chungcheongnam-do,single,2011-01-01,98.9
Chungcheongnam-do,single,2011-02-01,98.9
Chungcheongnam-do,single,2011-03-01,99.6
Chungcheongnam-do,single,2011-04-01,100.1
Chungcheongnam-do,single,2011-05-01,100.1
Chungcheongnam-do,single,2011-06-01,100.0
Chungcheongnam-do,single,2011-07-01,100.5
Chungcheongnam-do,single,2011-08-01,100.9
Chungcheongnam-do,single,2011-09-01,101.3
Chungcheongnam-do,single,2011-10-01,101.3
Chungcheongnam-do,single,2011-11-01,101.3
Chungcheongnam-do,single,2011-12-01,101.3
Chungcheongnam-do,single,2012-01-01,101.1
Chungcheongnam-do,single,2012-02-01,101.1
Chungcheongnam-do,single,2012-03-01,101.2
Chungcheongnam-do,single,2012-04-01,101.2
Chungcheongnam-do,single,2012-05-01,101.1
Chungcheongnam-do,single,2012-06-01,101.1
Chungcheongnam-do,single,2012-07-01,101.2
Chungcheongnam-do,single,2012-08-01,101.3
Chungcheongnam-do,single,2012-09-01,101.4
Chungcheongnam-do,single,2012-10-01,101.3
Chungcheongnam-do,single,2012-11-01,101.4
Chungcheongnam-do,single,2012-12-01,101.2
Gangwon-do,Apartments,2003-06-01,80.3
Gangwon-do,Apartments,2003-07-01,80.5
Gangwon-do,Apartments,2003-08-01,80.3
Gangwon-do,Apartments,2003-09-01,80.8
Gangwon-do,Apartments,2003-10-01,81.6
Gangwon-do,Apartments,2003-11-01,81.8
Gangwon-do,Apartments,2003-12-01,81.8
Gangwon-do,Apartments,2004-01-01,82.1
Gangwon-do,Apartments,2004-02-01,82.9
Gangwon-do,Apartments,2004-03-01,83.5
Gangwon-do,Apartments,2004-04-01,83.6
Gangwon-do,Apartments,2004-05-01,84.2
Gangwon-do,Apartments,2004-06-01,84.5
Gangwon-do,Apartments,2004-07-01,84.8
Gangwon-do,Apartments,2004-08-01,85.5
Gangwon-do,Apartments,2004-09-01,86.2
Gangwon-do,Apartments,2004-10-01,86.7
Gangwon-do,Apartments,2004-11-01,86.8
Gangwon-do,Apartments,2004-12-01,86.8
Gangwon-do,Apartments,2005-01-01,86.9
Gangwon-do,Apartments,2005-02-01,87.3
Gangwon-do,Apartments,2005-03-01,87.5
Gangwon-do,Apartments,2005-04-01,87.9
Gangwon-do,Apartments,2005-05-01,88.2
Gangwon-do,Apartments,2005-06-01,88.6
Gangwon-do,Apartments,2005-07-01,89.0
Gangwon-do,Apartments,2005-08-01,89.3
Gangwon-do,Apartments,2005-09-01,90.2
Gangwon-do,Apartments,2005-10-01,90.4
Gangwon-do,Apartments,2005-11-01,90.6
Gangwon-do,Apartments,2005-12-01,90.6
Gangwon-do,Apartments,2006-01-01,90.9
Gangwon-do,Apartments,2006-02-01,91.1
Gangwon-do,Apartments,2006-03-01,91.6
Gangwon-do,Apartments,2006-04-01,91.9
Gangwon-do,Apartments,2006-05-01,92.1
Gangwon-do,Apartments,2006-06-01,92.1
Gangwon-do,Apartments,2006-07-01,92.2
Gangwon-do,Apartments,2006-08-01,92.0
Gangwon-do,Apartments,2006-09-01,91.9
Gangwon-do,Apartments,2006-10-01,91.8
Gangwon-do,Apartments,2006-11-01,91.6
Gangwon-do,Apartments,2006-12-01,91.2
Gangwon-do,Apartments,2007-01-01,91.0
Gangwon-do,Apartments,2007-02-01,90.9
Gangwon-do,Apartments,2007-03-01,90.7
Gangwon-do,Apartments,2007-04-01,90.6
Gangwon-do,Apartments,2007-05-01,90.4
Gangwon-do,Apartments,2007-06-01,90.2
Gangwon-do,Apartments,2007-07-01,90.0
Gangwon-do,Apartments,2007-08-01,89.8
Gangwon-do,Apartments,2007-09-01,89.6
Gangwon-do,Apartments,2007-10-01,89.3
Gangwon-do,Apartments,2007-11-01,89.1
Gangwon-do,Apartments,2007-12-01,88.7
Gangwon-do,Apartments,2008-01-01,88.5
Gangwon-do,Apartments,2008-02-01,88.5
Gangwon-do,Apartments,2008-03-01,88.2
Gangwon-do,Apartments,2008-04-01,88.0
Gangwon-do,Apartments,2008-05-01,88.2
Gangwon-do,Apartments,2008-06-01,88.6
Gangwon-do,Apartments,2008-07-01,89.0
Gangwon-do,Apartments,2008-08-01,89.3
Gangwon-do,Apartments,2008-09-01,89.6
Gangwon-do,Apartments,2008-10-01,89.8
Gangwon-do,Apartments,2008-11-01,89.7
Gangwon-do,Apartments,2008-12-01,89.7
Gangwon-do,Apartments,2009-01-01,89.5
Gangwon-do,Apartments,2009-02-01,89.5
Gangwon-do,Apartments,2009-03-01,89.6
Gangwon-do,Apartments,2009-04-01,89.5
Gangwon-do,Apartments,2009-05-01,89.5
Gangwon-do,Apartments,2009-06-01,89.5
Gangwon-do,Apartments,2009-07-01,89.5
Gangwon-do,Apartments,2009-08-01,89.6
Gangwon-do,Apartments,2009-09-01,89.8
Gangwon-do,Apartments,2009-10-01,90.0
Gangwon-do,Apartments,2009-11-01,90.5
Gangwon-do,Apartments,2009-12-01,90.7
Gangwon-do,Apartments,2010-01-01,90.8
Gangwon-do,Apartments,2010-02-01,91.2
Gangwon-do,Apartments,2010-03-01,91.6
Gangwon-do,Apartments,2010-04-01,91.9
Gangwon-do,Apartments,2010-05-01,92.0
Gangwon-do,Apartments,2010-06-01,92.0
Gangwon-do,Apartments,2010-07-01,92.3
Gangwon-do,Apartments,2010-08-01,92.6
Gangwon-do,Apartments,2010-09-01,92.7
Gangwon-do,Apartments,2010-10-01,92.8
Gangwon-do,Apartments,2010-11-01,92.9
Gangwon-do,Apartments,2010-12-01,93.1
Gangwon-do,Apartments,2011-01-01,93.6
Gangwon-do,Apartments,2011-02-01,94.3
Gangwon-do,Apartments,2011-03-01,95.3
Gangwon-do,Apartments,2011-04-01,96.9
Gangwon-do,Apartments,2011-05-01,98.5
Gangwon-do,Apartments,2011-06-01,100.0
Gangwon-do,Apartments,2011-07-01,101.8
Gangwon-do,Apartments,2011-08-01,106.5
Gangwon-do,Apartments,2011-09-01,108.5
Gangwon-do,Apartments,2011-10-01,109.8
Gangwon-do,Apartments,2011-11-01,111.3
Gangwon-do,Apartments,2011-12-01,112.0
Gangwon-do,Apartments,2012-01-01,112.6
Gangwon-do,Apartments,2012-02-01,113.2
Gangwon-do,Apartments,2012-03-01,113.9
Gangwon-do,Apartments,2012-04-01,114.4
Gangwon-do,Apartments,2012-05-01,114.6
Gangwon-do,Apartments,2012-06-01,114.8
Gangwon-do,Apartments,2012-07-01,114.8
Gangwon-do,Apartments,2012-08-01,114.7
Gangwon-do,Apartments,2012-09-01,114.4
Gangwon-do,Apartments,2012-10-01,114.3
Gangwon-do,Apartments,2012-11-01,114.2
Gangwon-do,Apartments,2012-12-01,114.2
Gangwon-do,Row Houses,2003-09-01,95.6
Gangwon-do,Row Houses,2003-10-01,95.6
Gangwon-do,Row Houses,2003-11-01,95.6
Gangwon-do,Row Houses,2003-12-01,93.9
Gangwon-do,Row Houses,2004-01-01,93.9
Gangwon-do,Row Houses,2004-02-01,93.4
Gangwon-do,Row Houses,2004-03-01,94.8
Gangwon-do,Row Houses,2004-04-01,94.8
Gangwon-do,Row Houses,2004-05-01,96.3
Gangwon-do,Row Houses,2004-06-01,97.0
Gangwon-do,Row Houses,2004-07-01,97.2
Gangwon-do,Row Houses,2004-08-01,97.5
Gangwon-do,Row Houses,2004-09-01,97.9
Gangwon-do,Row Houses,2004-10-01,97.4
Gangwon-do,Row Houses,2004-11-01,96.5
Gangwon-do,Row Houses,2004-12-01,96.7
Gangwon-do,Row Houses,2005-01-01,97.0
Gangwon-do,Row Houses,2005-02-01,97.0
Gangwon-do,Row Houses,2005-03-01,97.4
Gangwon-do,Row Houses,2005-04-01,97.4
Gangwon-do,Row Houses,2005-05-01,97.4
Gangwon-do,Row Houses,2005-06-01,98.0
Gangwon-do,Row Houses,2005-07-01,97.9
Gangwon-do,Row Houses,2005-08-01,98.2
Gangwon-do,Row Houses,2005-09-01,98.1
Gangwon-do,Row Houses,2005-10-01,97.6
Gangwon-do,Row Houses,2005-11-01,97.6
Gangwon-do,Row Houses,2005-12-01,96.8
Gangwon-do,Row Houses,2006-01-01,96.1
Gangwon-do,Row Houses,2006-02-01,96.1
Gangwon-do,Row Houses,2006-03-01,97.7
Gangwon-do,Row Houses,2006-04-01,95.5
Gangwon-do,Row Houses,2006-05-01,95.3
Gangwon-do,Row Houses,2006-06-01,95.3
Gangwon-do,Row Houses,2006-07-01,95.3
Gangwon-do,Row Houses,2006-08-01,94.6
Gangwon-do,Row Houses,2006-09-01,94.6
Gangwon-do,Row Houses,2006-10-01,94.6
Gangwon-do,Row Houses,2006-11-01,94.6
Gangwon-do,Row Houses,2006-12-01,93.7
Gangwon-do,Row Houses,2007-01-01,93.7
Gangwon-do,Row Houses,2007-02-01,93.7
Gangwon-do,Row Houses,2007-03-01,92.1
Gangwon-do,Row Houses,2007-04-01,91.4
Gangwon-do,Row Houses,2007-05-01,90.8
Gangwon-do,Row Houses,2007-06-01,90.8
Gangwon-do,Row Houses,2007-07-01,90.8
Gangwon-do,Row Houses,2007-08-01,90.8
Gangwon-do,Row Houses,2007-09-01,90.8
Gangwon-do,Row Houses,2007-10-01,90.8
Gangwon-do,Row Houses,2007-11-01,90.8
Gangwon-do,Row Houses,2007-12-01,90.8
Gangwon-do,Row Houses,2008-01-01,90.8
Gangwon-do,Row Houses,2008-02-01,90.8
Gangwon-do,Row Houses,2008-03-01,90.8
Gangwon-do,Row Houses,2008-04-01,90.8
Gangwon-do,Row Houses,2008-05-01,92.2
Gangwon-do,Row Houses,2008-06-01,93.7
Gangwon-do,Row Houses,2008-07-01,95.4
Gangwon-do,Row Houses,2008-08-01,96.5
Gangwon-do,Row Houses,2008-09-01,95.4
Gangwon-do,Row Houses,2008-10-01,95.4
Gangwon-do,Row Houses,2008-11-01,95.4
Gangwon-do,Row Houses,2008-12-01,95.4
Gangwon-do,Row Houses,2009-01-01,94.3
Gangwon-do,Row Houses,2009-02-01,94.3
Gangwon-do,Row Houses,2009-03-01,94.3
Gangwon-do,Row Houses,2009-04-01,94.3
Gangwon-do,Row Houses,2009-05-01,94.3
Gangwon-do,Row Houses,2009-06-01,94.3
Gangwon-do,Row Houses,2009-07-01,94.3
Gangwon-do,Row Houses,2009-08-01,94.3
Gangwon-do,Row Houses,2009-09-01,94.3
Gangwon-do,Row Houses,2009-10-01,94.3
Gangwon-do,Row Houses,2009-11-01,94.3
Gangwon-do,Row Houses,2009-12-01,94.3
Gangwon-do,Row Houses,2010-01-01,94.3
Gangwon-do,Row Houses,2010-02-01,94.3
Gangwon-do,Row Houses,2010-03-01,95.6
Gangwon-do,Row Houses,2010-04-01,95.6
Gangwon-do,Row Houses,2010-05-01,95.6
Gangwon-do,Row Houses,2010-06-01,95.6
Gangwon-do,Row Houses,2010-07-01,95.6
Gangwon-do,Row Houses,2010-08-01,94.4
Gangwon-do,Row Houses,2010-09-01,93.4
Gangwon-do,Row Houses,2010-10-01,93.4
Gangwon-do,Row Houses,2010-11-01,94.6
Gangwon-do,Row Houses,2010-12-01,95.0
Gangwon-do,Row Houses,2011-01-01,95.9
Gangwon-do,Row Houses,2011-02-01,97.2
Gangwon-do,Row Houses,2011-03-01,98.7
Gangwon-do,Row Houses,2011-04-01,98.3
Gangwon-do,Row Houses,2011-05-01,98.9
Gangwon-do,Row Houses,2011-06-01,100.0
Gangwon-do,Row Houses,2011-07-01,100.0
Gangwon-do,Row Houses,2011-08-01,100.2
Gangwon-do,Row Houses,2011-09-01,105.1
Gangwon-do,Row Houses,2011-10-01,105.7
Gangwon-do,Row Houses,2011-11-01,105.9
Gangwon-do,Row Houses,2011-12-01,106.3
Gangwon-do,Row Houses,2012-01-01,106.3
Gangwon-do,Row Houses,2012-02-01,106.6
Gangwon-do,Row Houses,2012-03-01,107.4
Gangwon-do,Row Houses,2012-04-01,108.3
Gangwon-do,Row Houses,2012-05-01,109.5
Gangwon-do,Row Houses,2012-06-01,109.6
Gangwon-do,Row Houses,2012-07-01,109.5
Gangwon-do,Row Houses,2012-08-01,109.4
Gangwon-do,Row Houses,2012-09-01,109.7
Gangwon-do,Row Houses,2012-10-01,109.8
Gangwon-do,Row Houses,2012-11-01,109.8
Gangwon-do,Row Houses,2012-12-01,109.4
Gangwon-do,Total,2003-09-01,84.4
Gangwon-do,Total,2003-10-01,84.7
Gangwon-do,Total,2003-11-01,84.9
Gangwon-do,Total,2003-12-01,84.8
Gangwon-do,Total,2004-01-01,84.8
Gangwon-do,Total,2004-02-01,85.3
Gangwon-do,Total,2004-03-01,85.6
Gangwon-do,Total,2004-04-01,85.7
Gangwon-do,Total,2004-05-01,85.9
Gangwon-do,Total,2004-06-01,86.1
Gangwon-do,Total,2004-07-01,86.4
Gangwon-do,Total,2004-08-01,86.8
Gangwon-do,Total,2004-09-01,87.4
Gangwon-do,Total,2004-10-01,87.6
Gangwon-do,Total,2004-11-01,87.7
Gangwon-do,Total,2004-12-01,87.6
Gangwon-do,Total,2005-01-01,87.7
Gangwon-do,Total,2005-02-01,88.0
Gangwon-do,Total,2005-03-01,88.0
Gangwon-do,Total,2005-04-01,88.3
Gangwon-do,Total,2005-05-01,88.6
Gangwon-do,Total,2005-06-01,88.9
Gangwon-do,Total,2005-07-01,89.3
Gangwon-do,Total,2005-08-01,89.6
Gangwon-do,Total,2005-09-01,90.2
Gangwon-do,Total,2005-10-01,90.3
Gangwon-do,Total,2005-11-01,90.4
Gangwon-do,Total,2005-12-01,90.1
Gangwon-do,Total,2006-01-01,90.3
Gangwon-do,Total,2006-02-01,90.5
Gangwon-do,Total,2006-03-01,90.9
Gangwon-do,Total,2006-04-01,91.2
Gangwon-do,Total,2006-05-01,91.4
Gangwon-do,Total,2006-06-01,91.3
Gangwon-do,Total,2006-07-01,91.4
Gangwon-do,Total,2006-08-01,91.3
Gangwon-do,Total,2006-09-01,91.4
Gangwon-do,Total,2006-10-01,91.3
Gangwon-do,Total,2006-11-01,91.3
Gangwon-do,Total,2006-12-01,90.9
Gangwon-do,Total,2007-01-01,90.8
Gangwon-do,Total,2007-02-01,90.7
Gangwon-do,Total,2007-03-01,90.6
Gangwon-do,Total,2007-04-01,90.4
Gangwon-do,Total,2007-05-01,90.2
Gangwon-do,Total,2007-06-01,90.1
Gangwon-do,Total,2007-07-01,89.9
Gangwon-do,Total,2007-08-01,89.9
Gangwon-do,Total,2007-09-01,89.7
Gangwon-do,Total,2007-10-01,89.5
Gangwon-do,Total,2007-11-01,89.5
Gangwon-do,Total,2007-12-01,89.2
Gangwon-do,Total,2008-01-01,89.2
Gangwon-do,Total,2008-02-01,89.1
Gangwon-do,Total,2008-03-01,89.0
Gangwon-do,Total,2008-04-01,89.0
Gangwon-do,Total,2008-05-01,89.2
Gangwon-do,Total,2008-06-01,89.8
Gangwon-do,Total,2008-07-01,90.2
Gangwon-do,Total,2008-08-01,90.5
Gangwon-do,Total,2008-09-01,90.8
Gangwon-do,Total,2008-10-01,91.0
Gangwon-do,Total,2008-11-01,90.9
Gangwon-do,Total,2008-12-01,90.9
