,Province,Total,Apartments,Row Houses,Detached Houses,Year,Price Growth Rate (%),Apartment Growth Rate (%),Row House Growth Rate (%),Detached House Growth Rate (%)
1708,Gwangju,90.6,91.7,97.0,85.7,2017,0.22,0.22,0.0,0.35
1712,Gwangju,91.1,92.1,97.2,86.3,2018,0.55,0.44,0.21,0.7
1721,Gwangju,93.7,94.6,98.9,89.5,2018,2.85,2.71,1.75,3.71
1722,Gwangju,94.1,94.9,98.8,90.5,2018,0.43,0.32,-0.1,1.12
1723,Gwangju,94.5,95.2,98.8,91.2,2018,0.43,0.32,0.0,0.77
1713,Gwangju,91.3,92.3,97.4,86.4,2018,-3.39,-3.05,-1.42,-5.26
1714,Gwangju,91.5,92.5,97.5,86.6,2018,0.22,0.22,0.1,0.23
1715,Gwangju,91.7,92.7,97.7,86.9,2018,0.22,0.22,0.21,0.35
1716,Gwangju,91.8,92.9,97.7,87.1,2018,0.11,0.22,0.0,0.23
1717,Gwangju,92.0,92.9,97.8,87.4,2018,0.22,0.0,0.1,0.34
1718,Gwangju,92.2,93.1,97.8,88.0,2018,0.22,0.22,0.0,0.69
1719,Gwangju,92.5,93.3,98.1,88.4,2018,0.33,0.21,0.31,0.45
1720,Gwangju,93.1,93.9,98.8,89.1,2018,0.65,0.64,0.71,0.79
1724,Gwangju,94.7,95.3,98.9,91.5,2019,1.72,1.49,0.1,2.69
1733,Gwangju,94.8,94.7,99.0,94.5,2019,0.11,-0.63,0.1,3.28
1734,Gwangju,94.9,94.8,99.0,94.9,2019,0.11,0.11,0.0,0.42
1735,Gwangju,95.0,94.8,99.0,95.3,2019,0.11,0.0,0.0,0.42
1725,Gwangju,94.8,95.4,98.8,91.9,2019,-0.21,0.63,-0.2,-3.57
1726,Gwangju,94.9,95.4,98.9,92.2,2019,0.11,0.0,0.1,0.33
1727,Gwangju,94.9,95.4,98.8,92.5,2019,0.0,0.0,-0.1,0.33
1728,Gwangju,94.9,95.3,98.8,92.9,2019,0.0,-0.1,0.0,0.43
1729,Gwangju,94.8,95.1,98.8,93.2,2019,-0.11,-0.21,0.0,0.32
1730,Gwangju,94.8,95.0,98.8,93.6,2019,0.0,-0.11,0.0,0.43
1731,Gwangju,94.8,94.8,98.8,94.0,2019,0.0,-0.21,0.0,0.43
1732,Gwangju,94.8,94.8,99.0,94.3,2019,0.0,0.0,0.2,0.32
1736,Gwangju,95.1,94.9,99.1,95.6,2020,0.32,0.11,0.1,1.38
1745,Gwangju,95.6,94.9,98.8,97.7,2020,0.53,0.0,-0.3,2.2
1746,Gwangju,95.8,95.2,99.0,98.0,2020,0.21,0.32,0.2,0.31
1747,Gwangju,96.9,96.4,99.3,98.4,2020,1.15,1.26,0.3,0.41
1737,Gwangju,95.2,94.9,99.1,95.8,2020,-1.75,-1.56,-0.2,-2.64
1738,Gwangju,95.3,95.0,99.2,96.1,2020,0.11,0.11,0.1,0.31
1739,Gwangju,95.4,94.9,99.2,96.4,2020,0.1,-0.11,0.0,0.31
1740,Gwangju,95.3,94.9,99.2,96.5,2020,-0.1,0.0,0.0,0.1
1741,Gwangju,95.3,94.8,99.2,96.7,2020,0.0,-0.11,0.0,0.21
1742,Gwangju,95.4,94.8,99.1,97.0,2020,0.1,0.0,-0.1,0.31
1743,Gwangju,95.4,94.8,99.1,97.2,2020,0.0,0.0,0.0,0.21
1744,Gwangju,95.5,94.9,99.0,97.5,2020,0.1,0.11,-0.1,0.31
1748,Gwangju,97.4,97.0,99.4,98.7,2021,1.99,2.21,0.4,1.23
1757,Gwangju,103.4,104.1,100.3,101.1,2021,6.16,7.32,0.91,2.43
1758,Gwangju,104.2,105.1,100.0,101.3,2021,0.77,0.96,-0.3,0.2
1759,Gwangju,104.7,105.7,100.1,101.5,2021,0.48,0.57,0.1,0.2
1749,Gwangju,97.8,97.4,99.6,98.9,2021,-6.59,-7.85,-0.5,-2.56
1750,Gwangju,98.1,97.8,99.8,99.1,2021,0.31,0.41,0.2,0.2
1751,Gwangju,98.6,98.3,99.9,99.4,2021,0.51,0.51,0.1,0.3
1752,Gwangju,99.0,98.8,99.9,99.7,2021,0.41,0.51,0.0,0.3
1753,Gwangju,100.0,100.0,100.0,100.0,2021,1.01,1.21,0.1,0.3
1754,Gwangju,100.7,100.9,100.1,100.3,2021,0.7,0.9,0.1,0.3
1755,Gwangju,101.6,101.9,100.2,100.6,2021,0.89,0.99,0.1,0.3
1756,Gwangju,102.4,102.9,100.3,100.9,2021,0.79,0.98,0.1,0.3
1760,Gwangju,105.1,106.2,100.5,101.7,2022,2.64,3.21,0.2,0.79
1769,Gwangju,104.9,105.4,102.0,103.5,2022,-0.19,-0.75,1.49,1.77
1770,Gwangju,103.4,103.5,101.5,103.4,2022,-1.43,-1.8,-0.49,-0.1
1771,Gwangju,101.7,101.4,100.2,103.4,2022,-1.64,-2.03,-1.28,0.0
1761,Gwangju,105.4,106.4,100.8,101.9,2022,3.64,4.93,0.6,-1.45
1762,Gwangju,105.6,106.6,101.1,102.0,2022,0.19,0.19,0.3,0.1
1763,Gwangju,105.8,106.8,101.2,102.3,2022,0.19,0.19,0.1,0.29
1764,Gwangju,106.0,107.0,101.5,102.5,2022,0.19,0.19,0.3,0.2
1765,Gwangju,106.1,107.1,101.8,102.7,2022,0.09,0.09,0.3,0.2
1766,Gwangju,106.1,107.1,102.0,102.9,2022,0.0,0.0,0.2,0.19
1767,Gwangju,106.0,106.9,102.0,103.1,2022,-0.09,-0.19,0.0,0.19
1768,Gwangju,105.5,106.2,102.1,103.2,2022,-0.47,-0.65,0.1,0.1
1772,Gwangju,100.5,99.9,99.8,103.3,2023,-4.74,-5.93,-2.25,0.1
1781,Gwangju,97.3,96.1,98.9,103.6,2023,-3.18,-3.8,-0.9,0.29
1782,Gwangju,97.4,96.1,98.8,104.0,2023,0.1,0.0,-0.1,0.39
1783,Gwangju,97.4,96.1,98.8,104.2,2023,0.0,0.0,0.0,0.19
1773,Gwangju,99.4,98.7,99.6,103.2,2023,2.05,2.71,0.81,-0.96
1774,Gwangju,98.6,97.7,99.4,103.2,2023,-0.8,-1.01,-0.2,0.0
1775,Gwangju,98.0,97.0,99.2,103.1,2023,-0.61,-0.72,-0.2,-0.1
1776,Gwangju,97.6,96.5,99.1,103.1,2023,-0.41,-0.52,-0.1,0.0
1777,Gwangju,97.4,96.3,99.0,103.1,2023,-0.2,-0.21,-0.1,0.0
1778,Gwangju,97.2,96.1,98.9,103.1,2023,-0.21,-0.21,-0.1,0.0
1779,Gwangju,97.2,96.0,98.9,103.1,2023,0.0,-0.1,0.0,0.0
1780,Gwangju,97.2,96.0,98.9,103.2,2023,0.0,0.0,0.0,0.1
1784,Gwangju,97.3,96.0,98.8,104.3,2024,0.1,0.0,-0.1,1.07
1793,Gwangju,96.6,95.0,97.7,105.4,2024,-0.72,-1.04,-1.11,1.05
1794,Gwangju,96.5,94.9,97.6,105.5,2024,-0.1,-0.11,-0.1,0.09
1795,Gwangju,96.4,94.8,97.5,105.5,2024,-0.1,-0.11,-0.1,0.0
1785,Gwangju,97.2,95.8,98.7,104.4,2024,0.83,1.05,1.23,-1.04
1786,Gwangju,97.1,95.8,98.6,104.5,2024,-0.1,0.0,-0.1,0.1
1787,Gwangju,97.0,95.7,98.5,104.5,2024,-0.1,-0.1,-0.1,0.0
1788,Gwangju,97.0,95.6,98.4,104.6,2024,0.0,-0.1,-0.1,0.1
1789,Gwangju,96.9,95.5,98.4,104.7,2024,-0.1,-0.1,0.0,0.1
1790,Gwangju,96.8,95.3,98.2,104.8,2024,-0.1,-0.21,-0.2,0.1
1791,Gwangju,96.7,95.2,98.0,105.1,2024,-0.1,-0.1,-0.2,0.29
1792,Gwangju,96.7,95.1,97.8,105.3,2024,0.0,-0.11,-0.2,0.19
1796,Gwangju,96.2,94.6,97.4,105.6,2025,-0.52,-0.53,-0.41,0.28
1797,Gwangju,96.1,94.5,97.3,105.7,2025,-0.1,-0.11,-0.1,0.09
1798,Gwangju,96.0,94.3,97.2,105.7,2025,-0.1,-0.21,-0.1,0.0
514,Gyeonggi-do,56.4,52.5,62.1,68.7,2003,,,,
515,Gyeonggi-do,56.0,52.3,61.1,68.1,2003,-0.71,-0.38,-1.61,-0.87
516,Gyeonggi-do,55.7,52.1,60.6,67.5,2004,-0.54,-0.38,-0.82,-0.88
525,Gyeonggi-do,54.4,51.1,58.7,66.0,2004,-2.33,-1.92,-3.14,-2.22
526,Gyeonggi-do,54.0,50.8,58.1,65.6,2004,-0.74,-0.59,-1.02,-0.61
527,Gyeonggi-do,53.7,50.5,57.7,65.3,2004,-0.56,-0.59,-0.69,-0.46
517,Gyeonggi-do,55.7,52.1,60.5,67.5,2004,3.72,3.17,4.85,3.37
518,Gyeonggi-do,55.9,52.3,60.6,67.7,2004,0.36,0.38,0.17,0.3
519,Gyeonggi-do,56.0,52.4,60.6,67.9,2004,0.18,0.19,0.0,0.3
520,Gyeonggi-do,55.9,52.3,60.3,67.7,2004,-0.18,-0.19,-0.5,-0.29
521,Gyeonggi-do,55.6,52.1,59.9,67.5,2004,-0.54,-0.38,-0.66,-0.3
522,Gyeonggi-do,55.3,51.9,59.4,67.0,2004,-0.54,-0.38,-0.83,-0.74
523,Gyeonggi-do,54.9,51.6,59.1,66.7,2004,-0.72,-0.58,-0.51,-0.45
524,Gyeonggi-do,54.7,51.3,58.8,66.4,2004,-0.36,-0.58,-0.51,-0.45
528,Gyeonggi-do,53.5,50.2,57.6,65.2,2005,-2.19,-2.14,-2.04,-1.81
537,Gyeonggi-do,56.8,54.1,60.1,66.7,2005,6.17,7.77,4.34,2.3
538,Gyeonggi-do,56.7,54.1,59.9,66.7,2005,-0.18,0.0,-0.33,0.0
539,Gyeonggi-do,56.8,54.1,60.1,67.1,2005,0.18,0.0,0.33,0.6
529,Gyeonggi-do,53.8,50.6,57.7,65.2,2005,-5.28,-6.47,-3.99,-2.83
530,Gyeonggi-do,54.1,51.0,57.9,65.3,2005,0.56,0.79,0.35,0.15
531,Gyeonggi-do,54.4,51.3,58.3,65.5,2005,0.55,0.59,0.69,0.31
532,Gyeonggi-do,54.8,51.8,58.5,65.4,2005,0.74,0.97,0.34,-0.15
533,Gyeonggi-do,55.7,53.0,58.7,65.7,2005,1.64,2.32,0.34,0.46
534,Gyeonggi-do,56.5,53.9,59.5,66.1,2005,1.44,1.7,1.36,0.61
535,Gyeonggi-do,56.7,54.2,59.7,66.5,2005,0.35,0.56,0.34,0.61
536,Gyeonggi-do,56.8,54.2,60.0,66.6,2005,0.18,0.0,0.5,0.15
540,Gyeonggi-do,57.0,54.3,60.4,67.4,2006,0.35,0.18,0.67,1.2
549,Gyeonggi-do,63.7,61.6,67.2,71.9,2006,11.75,13.44,11.26,6.68
550,Gyeonggi-do,68.0,66.5,71.8,74.2,2006,6.75,7.95,6.85,3.2
551,Gyeonggi-do,70.7,69.3,74.8,75.5,2006,3.97,4.21,4.18,1.75
541,Gyeonggi-do,57.4,54.8,60.6,67.5,2006,-18.81,-20.92,-18.98,-10.6
542,Gyeonggi-do,57.9,55.4,61.1,67.8,2006,0.87,1.09,0.83,0.44
543,Gyeonggi-do,58.6,56.2,61.8,68.3,2006,1.21,1.44,1.15,0.74
544,Gyeonggi-do,59.7,57.5,62.7,69.0,2006,1.88,2.31,1.46,1.02
545,Gyeonggi-do,60.4,58.2,63.3,69.6,2006,1.17,1.22,0.96,0.87
546,Gyeonggi-do,60.8,58.6,63.7,70.0,2006,0.66,0.69,0.63,0.57
547,Gyeonggi-do,61.1,58.9,64.4,70.3,2006,0.49,0.51,1.1,0.43
548,Gyeonggi-do,61.8,59.6,65.1,70.8,2006,1.15,1.19,1.09,0.71
552,Gyeonggi-do,72.4,70.9,76.8,76.3,2007,17.15,18.96,17.97,7.77
561,Gyeonggi-do,76.1,73.6,84.1,78.4,2007,5.11,3.81,9.51,2.75
562,Gyeonggi-do,76.5,73.9,85.1,79.0,2007,0.53,0.41,1.19,0.77
563,Gyeonggi-do,76.7,74.0,85.6,79.3,2007,0.26,0.14,0.59,0.38
553,Gyeonggi-do,73.1,71.5,77.9,76.8,2007,-4.69,-3.38,-9.0,-3.15
554,Gyeonggi-do,73.6,71.9,78.9,76.8,2007,0.68,0.56,1.28,0.0
555,Gyeonggi-do,73.9,72.1,79.8,77.1,2007,0.41,0.28,1.14,0.39
556,Gyeonggi-do,74.1,72.0,80.4,77.2,2007,0.27,-0.14,0.75,0.13
557,Gyeonggi-do,74.3,72.2,80.9,77.3,2007,0.27,0.28,0.62,0.13
558,Gyeonggi-do,74.7,72.4,81.7,77.5,2007,0.54,0.28,0.99,0.26
559,Gyeonggi-do,75.1,72.8,82.3,77.8,2007,0.54,0.55,0.73,0.39
560,Gyeonggi-do,75.5,73.2,83.3,78.1,2007,0.53,0.55,1.22,0.39
564,Gyeonggi-do,77.1,74.3,86.2,79.4,2008,2.12,1.5,3.48,1.66
573,Gyeonggi-do,82.8,78.9,95.6,83.8,2008,7.39,6.19,10.9,5.54
574,Gyeonggi-do,81.8,77.8,94.9,83.5,2008,-1.21,-1.39,-0.73,-0.36
575,Gyeonggi-do,80.9,76.7,94.2,82.9,2008,-1.1,-1.41,-0.74,-0.72
